applicant_id,full_name,ssn,date_of_birth,address,employer_name,annual_income,credit_score,loan_amount,loan_purpose,email,phone_number,time_at_address_months,time_at_employer_months,num_recent_inquiries,is_fraud
APP-000137,Raymond Tucker,707-66-2259,1984-11-04,"2834 Jessica Brook, Port Bonniefurt, WI 77838",Greenline Telecom,87334,722,46000,medical,rebeccaarnold@example.net,872-563-9427,14,160,5,0
APP-000138,Ann Cox,709-81-2929,1985-04-11,"282 Moore Port, Lake Jessica, MI 05798",Redwood Manufacturing,61174,733,19000,auto,kathleenhall@example.com,530-385-6770,77,69,4,0
APP-000139,Matthew Garcia,599-67-3828,1971-08-10,"Unit 4498 Box 9266, DPO AA 77529",Silver Oak Pharmacy,27081,800,20000,vacation,blacknicholas@example.org,865-577-9082,183,240,0,1
APP-000140,David Robertson,680-99-3852,1981-01-10,"25913 Shepherd Stravenue, South Emmafort, IL 77937",Crescent Energy,82906,658,18500,wedding,deborahjenkins@example.org,029-922-8092,146,144,2,0
APP-000141,David White,567-69-3126,1963-03-30,"USS Johns, FPO AP 87237",Greenline Telecom,164323,850,41000,home_improvement,stacey37@example.net,772-369-2929,41,66,0,0
APP-000142,Deborah Ramsey,700-92-2215,1980-02-07,"913 Cruz Coves Apt. 388, Serranoville, HI 62874",UrbanCore Services,165199,711,19000,vacation,richamanda@example.org,172-980-6865,140,111,5,0
APP-000143,Melissa Patterson,667-25-9488,1983-04-07,"USCGC Clarke, FPO AA 46444",Peakstone Retail,88292,603,45000,auto,colemanjonathan@example.org,149-864-3009,202,39,4,0
APP-000144,Kelly Brooks,545-91-5496,1966-11-20,"5126 Green Plain Suite 959, Victoriafurt, WV 27199",Peakstone Retail,80962,678,9500,auto,jarnold@example.com,258-874-4956,94,138,5,0
APP-000145,Sarah Hopkins,143-82-1674,2000-03-20,"213 Hartman Unions Apt. 260, Port Dustinchester, CO 08900",North Ridge Logistics,109537,561,42500,home_improvement,jeffrey19@example.org,669-849-0277,49,157,2,0
APP-000146,Samuel Galvan,163-90-9938,2004-02-06,"98839 Emily Lake, Lake Aaron, GA 11883",Redwood Manufacturing,97650,606,37000,auto,kimberly56@example.com,938-011-8489,202,152,9,0
APP-000147,Victor Hill,643-71-8609,1974-04-29,"6904 Richard Coves, New Kellyville, AS 67778",Summit Financial Group,121620,783,19000,moving,nancy94@example.net,769-735-7790,109,82,1,0
APP-000148,Mr. James Kramer,725-81-2739,1980-05-25,"6588 Jaclyn Greens, West Christopher, TX 98646",Crescent Energy,21069,836,53500,small_business,charles27@example.com,539-423-7333,193,226,3,1
APP-000149,Christine Harris,573-41-3616,1963-05-07,"11179 Kathryn Plains Apt. 759, Travisshire, VI 36510",Crescent Energy,36972,611,19500,education,wwhite@example.net,463-920-8678,1,2,7,1
APP-000150,Gregory Dalton,531-60-9281,1969-05-21,"87500 Nicolas Courts Suite 594, New Jose, KY 62281",UrbanCore Services,153093,771,48000,small_business,michael76@example.org,655-647-2929,137,125,1,0
APP-000151,Robin Le,160-46-9793,2004-09-09,"3227 Gregory Parks Apt. 885, Evansside, PR 74928",North Ridge Logistics,20162,809,58000,home_improvement,rosshannah@example.org,347-175-4558,78,132,4,1
APP-000152,Rhonda Cooper,544-56-5728,1964-05-15,"939 Tiffany Haven Suite 587, Prestonfurt, RI 38056",Blue Harbor Health,123760,786,33000,major_purchase,jwelch@example.org,569-961-1253,99,201,3,0
APP-000153,Matthew Page,143-81-6990,2001-09-07,"7598 Gutierrez Ferry Apt. 234, East Garrettville, CT 08862",Peakstone Retail,82119,595,37000,small_business,bkelley@example.com,811-492-1643,2,0,8,1
APP-000154,Duane Sims,749-87-9446,1997-03-21,"05577 Dunn Dale, New Carla, SC 98662",Peakstone Retail,83752,522,27000,moving,omills@example.net,457-831-7456,2,0,7,1
APP-000155,Eric Smith,725-47-5964,1966-12-07,"4780 Arroyo Neck, Albertchester, AS 38894",Silver Oak Pharmacy,103703,728,33000,education,laurakelley@example.org,686-632-6634,195,221,3,1
APP-000156,Mario Black,733-86-8775,1994-12-17,"8463 Ian Highway Apt. 797, Jackiefort, ID 42528",Redwood Manufacturing,120927,763,427500,education,hernandeztara@example.org,214-427-0312,90,178,1,1
APP-000157,Daniel Fisher,498-28-4968,1956-12-17,"7051 Brian Trail Suite 187, East Paula, KS 50515",North Ridge Logistics,24447,839,62000,education,martinezkayla@example.org,673-037-1837,140,167,1,1
APP-000158,Tyrone Mayer,580-17-3262,1969-06-21,"881 Olson Hills, West Paige, VI 87886",Pioneer Foods,81033,540,22000,small_business,teresayoung@example.com,502-491-6300,113,44,7,0
APP-000159,Melissa Barker,763-88-8932,1995-04-10,"27195 Brian Rue, Lake Amanda, CT 16993",Summit Financial Group,133741,690,33000,small_business,jhall@example.net,573-065-2407,50,123,3,0
APP-000160,Kristin Daniels,162-50-8861,2002-06-04,"557 Dillon Rapid, North Amanda, NV 39255",Crescent Energy,126159,618,51000,wedding,amber70@example.net,862-095-9351,203,79,6,0
APP-000161,Kimberly Hughes,608-47-1689,1978-03-05,"294 Ortiz Islands Apt. 181, Port Sharonburgh, VI 04600",Redwood Manufacturing,99872,649,24000,home_improvement,daniellee@example.org,967-899-4053,103,235,7,0
APP-000162,Andrea Conrad,764-27-2789,1992-01-16,"70586 Bauer Centers Suite 801, Christianborough, NC 13230",Greenline Telecom,158763,711,75000,education,hardyamanda@example.org,383-928-8619,60,57,2,0
APP-000163,Jimmy Ortega,632-70-2647,1974-02-08,"86852 Mahoney Island, Meganchester, WV 83501",Atlas Construction,111848,577,14000,medical,umckenzie@example.net,398-368-4577,141,63,2,0
APP-000164,April Johnson,136-51-5676,2001-09-23,"240 Joyce Forest, Andrewview, PW 73070",Atlas Construction,173553,810,30000,debt_consolidation,clintonstevens@example.org,245-933-4419,110,173,0,0
APP-000165,Thomas Navarro,104-60-9116,2003-11-12,"79194 Jessica Ports Suite 105, Nicholechester, MT 16300",Peakstone Retail,88573,584,42000,auto,julieatkinson@example.org,604-805-8925,239,50,2,0
APP-000166,Connie Williams,513-27-9261,1953-03-09,"9981 Ryan Turnpike Suite 225, South Ashleyton, OH 52823",UrbanCore Services,95430,593,32000,auto,christopher86@example.net,227-837-6938,91,78,5,0
APP-000167,Nancy Sanchez,683-20-3016,1962-06-18,"9116 Diaz Field Suite 590, Garystad, RI 58462",Peakstone Retail,135690,708,58000,education,scottglass@example.org,352-110-3924,171,71,4,1
APP-000168,Michael Rodriguez,707-90-3706,1990-09-22,"3833 Dunn Road, Lake Holly, AK 49863",North Ridge Logistics,53069,661,28500,auto,scottbrian@example.org,940-701-6451,108,177,4,1
APP-000169,Sean Banks,636-98-4871,1973-06-26,"157 Jacob Parkway Suite 800, New Kevin, NM 52064",North Ridge Logistics,139914,684,12000,home_improvement,andrewsutton@example.com,438-404-6084,90,83,4,0
APP-000170,Glenn Long,605-91-5833,1979-11-18,"936 Ashley Meadow Suite 957, East Denise, OR 71457",Crescent Energy,139836,644,31500,education,michelleparker@example.net,826-292-5188,235,233,5,0
APP-000171,Bailey Stewart,650-78-4578,1972-01-06,"6647 Hernandez Field, East Jackview, PA 74824",Summit Financial Group,187448,830,51500,education,caitlynhall@example.org,517-289-7526,45,122,0,0
APP-000172,Chad Lee Jr.,106-37-7917,1999-07-02,"6333 Gregory Mill, Wattsmouth, FM 32847",Peakstone Retail,124029,696,58000,medical,csullivan@example.net,656-999-8808,25,240,3,1
APP-000173,Jesus Rich,787-17-8429,1999-01-14,"860 Black Roads, East Kellyfurt, FM 40419",Peakstone Retail,131793,737,248500,wedding,steven64@example.net,082-771-8129,58,189,4,1
APP-000174,Melissa Taylor,730-37-2196,1993-05-03,"27937 John Square Apt. 111, Waltersland, NC 93205",North Ridge Logistics,156539,721,41500,major_purchase,gacosta@example.net,268-602-5922,124,178,3,0
APP-000175,Cassidy Joseph,473-27-7887,1958-01-28,"742 Rachel Flats Apt. 940, Jimenezfort, ND 01254",Crescent Energy,91301,657,19500,major_purchase,lyoung@example.net,776-719-9038,2,1,4,1
APP-000176,Mark Wilkins,675-32-9802,1986-03-22,"05020 Rivera Corners, North Robertburgh, GA 88593",BrightPath Education,140342,737,68000,wedding,cheryl99@example.net,279-501-4556,175,229,2,0
APP-000177,Olivia Bridges,638-39-5055,1972-05-02,"14586 Heather Ridge Apt. 198, South Jenniferport, NE 80303",UrbanCore Services,157812,788,44000,moving,jordan99@example.com,299-787-7293,11,82,1,0
APP-000178,Veronica Smith,592-40-4376,1977-01-31,"396 Williams Keys, North Danielle, UT 37414",Blue Harbor Health,130013,594,48000,home_improvement,kristy44@example.net,850-155-6990,14,213,2,0
APP-000179,Cheyenne Bass,799-37-1924,1992-05-28,"PSC 7702, Box 7278, APO AA 61117",Peakstone Retail,49098,656,14000,wedding,dreilly@example.net,495-880-3955,68,195,3,0
APP-000180,Chase Pittman,620-48-3347,1973-05-13,"829 Lopez Crescent Suite 504, Millerbury, MN 59733",Atlas Construction,228686,547,75000,wedding,javier42@example.org,503-178-0782,153,87,1,1
APP-000181,Thomas Oconnor,714-81-9120,1989-06-16,"18230 Hughes Way Apt. 040, West Steventon, CT 68734",North Ridge Logistics,142891,657,23000,moving,andrew43@example.com,334-485-7142,148,157,4,0
APP-000182,Brian Mullen,790-40-4692,1999-05-29,"85854 Sherry Unions, Audreyburgh, CA 41313",Redwood Manufacturing,85027,703,37000,medical,amber02@example.org,701-601-6629,110,44,4,0
APP-000183,Lori Vaughn,492-92-2295,1957-07-11,"5381 Bradley Course Suite 174, Ruizbury, FL 81364",UrbanCore Services,73376,703,14500,moving,roberta62@example.net,557-701-7157,1,0,1,1
APP-000184,Christopher Tate,109-34-4555,2000-05-29,"161 Hawkins Cliffs, Amandafurt, OR 54691",UrbanCore Services,112881,752,41000,small_business,christinekelley@example.com,615-396-6958,19,74,2,0
APP-000185,Carrie Caldwell,616-60-4921,1979-07-22,"99758 Lynn Fall Suite 619, Lake Lisafurt, MD 65289",Pioneer Foods,185190,800,75000,moving,davislisa@example.net,022-784-6997,60,54,2,0
APP-000186,Michael Stewart,719-22-8692,1986-07-04,"5190 Abbott Walk Suite 058, North Jacquelinestad, DE 37490",Crescent Energy,94058,733,46500,small_business,youngjacqueline@example.com,566-668-3272,97,84,3,0
APP-000187,James Middleton,140-56-3069,1980-06-05,"2201 Douglas Oval, Proctorberg, CO 18486",Summit Financial Group,137966,722,28000,moving,ydalton@example.net,969-278-6876,227,62,2,1
APP-000188,Cody Jacobs,722-92-9037,1986-06-07,"846 Johnson Camp, Bushville, OR 63616",UrbanCore Services,150381,681,30000,medical,thomasjessica@example.com,781-891-3718,133,146,3,0
APP-000189,Emily Brown,587-14-2217,1967-07-17,"7879 Fisher Union, Keithton, UT 78834",Atlas Construction,104411,649,55500,debt_consolidation,jessica94@example.org,792-904-9047,131,53,2,0
APP-000190,Jonathan York,718-57-1990,1989-05-09,"444 Judith Rapids, New Joanne, TN 59044",Greenline Telecom,58595,609,10500,education,lindsey43@example.com,280-512-9276,23,187,9,0
APP-000191,Cynthia Alexander,798-46-1280,1996-02-15,"504 Brian Mountain, Alvarezfort, WA 99123",Pioneer Foods,27988,554,98000,major_purchase,noahthornton@example.com,428-604-7658,147,111,4,1
APP-000192,Amanda Hardin,565-44-7502,1961-12-15,"454 Lang Glens Suite 739, New Matthew, UT 24083",Blue Harbor Health,119290,773,23500,moving,amy01@example.org,618-175-3443,44,67,3,0
APP-000193,Manuel Brown,734-21-7640,1993-07-14,"111 Nicholas Track, North Heather, KS 39110",BrightPath Education,137483,739,53000,major_purchase,eguerrero@example.net,746-542-1406,63,82,5,0
APP-000194,Zachary Scott,772-82-2562,1995-01-22,"1739 White Overpass, East Amberchester, IL 80974",Pioneer Foods,32372,520,9000,debt_consolidation,gainesjennifer@example.org,011-947-0720,185,49,5,0
APP-000195,Mary Adams,105-30-5624,1971-04-28,"087 Graham Vista Apt. 830, Finleyfort, DE 74850",Peakstone Retail,130002,784,67000,moving,mathew46@example.org,158-517-4328,233,151,0,1
APP-000196,James Lee,639-96-9856,1970-12-10,"571 Moss Dam, East Anthonyshire, IA 64625",Crescent Energy,73043,700,25500,major_purchase,ibrown@example.net,478-700-5050,25,82,2,0
APP-000197,Daniel Valdez,500-51-1485,1959-05-23,"931 Jill Overpass, South Rebeccaton, IA 92421",Atlas Construction,98074,694,23500,auto,alexischen@example.com,179-291-1179,19,31,4,0
APP-000198,Connie Brock,740-89-5839,1996-05-15,"1982 Copeland Underpass Apt. 092, Bryanview, FL 99794",Summit Financial Group,122229,628,322000,home_improvement,xjackson@example.net,273-902-1962,116,53,3,1
APP-000199,John Smith,590-49-8286,1976-05-24,"946 Schwartz Ford, Lake Joseph, NV 54506",Crescent Energy,78222,599,10000,auto,sharonbishop@example.org,927-914-5608,195,105,3,0
APP-000200,Bruce Moreno,531-55-2524,1964-03-29,"837 Joshua Fields Apt. 277, East Elizabeth, AZ 07582",Greenline Telecom,106984,547,298500,education,justin64@example.com,970-108-2207,120,148,7,1
APP-000201,Andrea Young,691-83-9537,1986-12-01,"3531 Perez Freeway Suite 363, South Brendaton, FM 57630",Peakstone Retail,46799,546,16000,major_purchase,javierlynch@example.org,652-735-4352,105,205,4,0
APP-000202,Keith Ramirez,573-48-8933,1964-10-23,"6253 Munoz Turnpike Apt. 983, South Melodyfort, VI 28870",Blue Harbor Health,39302,614,11000,moving,rhood@example.org,633-569-3929,132,43,6,0
APP-000203,Jennifer Williams,590-60-6443,1974-06-24,"Unit 8068 Box 6717, DPO AA 32025",Greenline Telecom,100147,771,248500,major_purchase,hansenalexander@example.net,632-543-1074,158,163,2,1
APP-000204,Joe Hudson,755-71-6147,1991-11-07,"2625 Padilla Alley Apt. 658, West Ronaldview, UT 80782",Peakstone Retail,98344,733,51500,major_purchase,kristinmiller@example.com,085-016-5790,158,40,3,0
APP-000205,Christopher Hansen,640-56-2865,1978-07-03,"53817 Karen Trace, West Michael, KY 66504",Greenline Telecom,188326,780,48500,small_business,eramirez@example.com,577-881-7884,131,153,1,0
APP-000206,Jacob Nunez,108-62-9180,2001-09-15,"71162 Mullen Club, East Joshuaberg, NM 20227",Peakstone Retail,60785,566,13000,auto,abigailburton@example.com,682-756-7043,124,187,5,0
APP-000207,Shane Hall,641-78-9300,1975-01-09,"USNV Jenkins, FPO AA 86452",Silver Oak Pharmacy,74263,704,222500,major_purchase,todd88@example.com,749-242-4375,208,102,5,1
APP-000208,Patricia Williams,460-23-5067,1955-08-27,"92842 Mary Square Apt. 231, West Autumnmouth, KS 48954",Atlas Construction,215305,763,551500,moving,jamiemann@example.net,552-578-2841,185,235,1,1
APP-000209,Jennifer Porter,505-23-1172,1956-04-30,"2088 Holland Hill Suite 492, Morganville, VA 63282",Blue Harbor Health,117711,732,281000,auto,taylorandrea@example.com,069-375-1509,179,171,2,1
APP-000210,Lauren Walker,789-96-9199,1998-03-03,"USNV Gonzalez, FPO AE 71071",Peakstone Retail,170931,775,481500,moving,frhodes@example.net,637-599-8056,154,182,0,1
APP-000211,Scott Wood,774-49-6620,1995-09-01,"5478 Jason Mills Suite 742, Chandlerchester, DC 77463",UrbanCore Services,192240,535,59500,small_business,thomaskevin@example.net,519-610-6462,27,35,9,1
APP-000212,Michelle Fischer,674-12-6620,1983-08-09,"4870 Davenport Hollow, Hansenmouth, IN 04018",Atlas Construction,111904,706,24500,home_improvement,moorekevin@example.net,714-627-3014,0,1,2,1
APP-000213,Wesley George MD,641-90-4022,1974-03-28,"7158 Megan Estates Apt. 257, West Frank, KY 47839",Peakstone Retail,132350,720,25000,major_purchase,wfields@example.org,448-183-2192,46,90,4,0
APP-000214,Shelia Serrano,477-36-5560,1954-12-22,"5189 Morrow Bridge Apt. 845, Jenkinsburgh, CT 29058",Silver Oak Pharmacy,166630,796,13500,home_improvement,wesleydecker@example.net,988-816-7112,56,121,0,0
APP-000215,Karen Collins,162-77-6134,2000-07-09,"852 Johnson Via Apt. 322, West David, DC 10803",Greenline Telecom,52284,621,20500,major_purchase,yvazquez@example.org,107-603-1089,56,123,8,0
APP-000216,Bryan King,138-88-2388,2005-01-06,"19393 Ellen Burgs, East Meghanview, OR 46092",Atlas Construction,117651,625,54500,medical,ethan89@example.org,891-190-8334,222,123,7,0
APP-000217,Paul Smith,573-86-3258,1962-12-06,"759 Scott Coves, Port Michael, MS 56087",Greenline Telecom,125859,594,470500,major_purchase,willierussell@example.com,171-827-5480,52,101,8,1
APP-000218,Johnny Cruz,537-33-6154,1969-01-07,"738 Roberts Walk Suite 317, Harryfort, TX 14286",UrbanCore Services,80418,718,25000,education,qkim@example.net,112-669-1215,183,171,1,0
APP-000219,Gina Larson,723-62-9056,1984-07-25,"Unit 1367 Box 4994, DPO AP 52960",BrightPath Education,201274,831,64000,vacation,thomas96@example.com,842-711-4773,40,55,3,0
APP-000220,Brandy Garcia,588-46-3755,1967-05-12,"0269 Hernandez Road, Port Charleshaven, WI 65013",UrbanCore Services,66678,521,14000,education,qharris@example.com,784-858-8006,209,200,9,0
APP-000221,Barbara Cole,105-66-9951,2001-09-03,"0028 Dyer Expressway Suite 624, Freemanville, OK 88977",Summit Financial Group,156572,723,52500,major_purchase,rkeller@example.net,977-828-0647,35,74,1,0
APP-000222,Jamie Rhodes,646-25-4882,1974-07-25,"0090 Mary Keys Apt. 561, Reedstad, MT 46542",Summit Financial Group,82083,584,38000,education,stanleyjohn@example.net,491-141-5208,3,1,7,1
APP-000223,Joel Boyer,774-78-5605,1990-10-08,"0790 Gray Loaf Suite 917, Lake Emilymouth, NM 66399",Greenline Telecom,138864,597,63500,wedding,garrett45@example.com,371-834-4049,206,58,4,0
APP-000224,Darrell Newton,161-97-6470,1981-05-23,"541 Simmons Key, Lake Madisonhaven, AS 39810",North Ridge Logistics,139993,818,75000,auto,ualvarado@example.org,664-987-8208,80,152,1,1
APP-000225,Laura Lewis,582-28-5402,1964-04-05,"USCGC Adams, FPO AP 70325",Atlas Construction,135604,621,54000,major_purchase,umichael@example.net,083-572-3246,218,69,8,0
APP-000226,Scott Pruitt,777-68-8996,1992-11-26,"4249 Richard Crescent Apt. 303, Stevenside, NE 55815",Crescent Energy,47279,570,20500,education,harrisjoseph@example.org,448-207-0015,1,3,2,1
APP-000227,Sharon Lester,570-37-8039,1960-09-17,"162 Daniel Street Apt. 898, Tylerland, IA 79120",Summit Financial Group,162977,769,615000,vacation,mejialawrence@example.net,636-321-2347,168,176,2,1
APP-000228,Scott Brown,666-15-2631,1981-04-27,"8673 Suarez Drive, Thomasstad, GU 40893",Atlas Construction,157915,550,52500,vacation,brewerrebecca@example.org,034-864-5183,146,153,0,1
APP-000229,Jasmine Browning,536-93-5945,1963-07-03,"1343 Ruth Roads Suite 604, Port Kimberlyfort, NJ 97093",Peakstone Retail,76961,810,42000,auto,vhouse@example.net,612-481-5698,118,122,0,0
APP-000230,Jody Johnson,699-99-4836,1984-09-09,"720 Gonzalez Inlet, Barbaraville, GA 33217",BrightPath Education,125654,627,13000,home_improvement,melaniejennings@example.com,772-429-5431,176,237,3,0
APP-000231,Christopher Walter,451-11-6629,1952-06-14,"USNS Smith, FPO AE 73708",Blue Harbor Health,72248,589,29000,major_purchase,rebeccamccann@example.org,420-696-9421,3,0,4,1
APP-000232,Carolyn Bradley,609-88-8750,1995-03-19,"7133 Sophia Via Suite 476, South Melissa, PA 28755",Peakstone Retail,140673,544,32000,medical,jessica36@example.org,620-443-9735,28,193,3,1
APP-000233,Maria Miller,749-62-8248,1999-12-13,"636 Fitzgerald Glens Apt. 180, West Sarahfort, PW 46940",Summit Financial Group,104601,728,39000,home_improvement,smithwilliam@example.com,465-280-9242,172,48,1,0
APP-000234,Tara Humphrey,551-45-2380,1964-11-30,"862 Wilson Cape Apt. 745, Campbellview, RI 35072",Summit Financial Group,128735,777,58000,wedding,ryan25@example.net,728-703-2032,192,104,2,0
APP-000235,David Mccarthy,500-47-1894,1954-10-05,"75877 Rodriguez Stravenue Apt. 151, Port Justin, MP 22559",Summit Financial Group,127422,782,460500,vacation,anna93@example.net,089-261-3715,230,83,3,1
APP-000236,Michael Becker,164-50-1311,1962-06-21,"2017 Gibson Grove, West Taramouth, MD 96386",Crescent Energy,44521,589,23000,wedding,jasonwilliams@example.net,450-189-6164,141,233,4,1
APP-000237,Vincent Glenn,735-17-7520,1994-08-12,"66421 Henry Meadows, Rebeccaberg, MI 87732",Pioneer Foods,131529,849,26500,auto,collierwilliam@example.com,767-499-6165,24,10,3,0
APP-000238,Jessica Simmons,769-20-9377,1990-05-10,"3278 Kelly Mews Apt. 742, Lake Rebecca, MP 33092",Summit Financial Group,125631,745,26500,medical,dphillips@example.net,108-186-6179,169,143,2,0
